article_id,image_path
887467001,data/processed\images\0887467001.jpg
754209001,data/processed\images\0754209001.jpg
751592004,data/processed\images\0751592001.jpg
690936006,data/processed\images\0690936001.jpg
706747002,data/processed\images\0706747001.jpg
586116001,data/processed\images\0586116001.jpg
567413046,data/processed\images\0567413001.jpg
586518004,data/processed\images\0586518001.jpg
241436001,data/processed\images\0241436001.jpg
580067001,data/processed\images\0580067001.jpg
885077002,data/processed\images\0885077001.jpg
458393012,data/processed\images\0458393001.jpg
902802002,data/processed\images\0902802001.jpg
637304001,data/processed\images\0637304001.jpg
796556001,data/processed\images\0796556001.jpg
713774048,data/processed\images\0713774001.jpg
677929001,data/processed\images\0677929001.jpg
780668001,data/processed\images\0780668001.jpg
861712001,data/processed\images\0861712001.jpg
904712001,data/processed\images\0904712001.jpg
896557001,data/processed\images\0896557001.jpg
843793001,data/processed\images\0843793001.jpg
771705001,data/processed\images\0771705001.jpg
839086002,data/processed\images\0839086001.jpg
936548001,data/processed\images\0936548001.jpg
750428007,data/processed\images\0750428001.jpg
660368001,data/processed\images\0660368001.jpg
694680002,data/processed\images\0694680001.jpg
842066002,data/processed\images\0842066001.jpg
654366001,data/processed\images\0654366001.jpg
879294003,data/processed\images\0879294001.jpg
872901005,data/processed\images\0872901001.jpg
791492001,data/processed\images\0791492001.jpg
801741001,data/processed\images\0801741001.jpg
713956001,data/processed\images\0713956001.jpg
669943001,data/processed\images\0669943001.jpg
916288001,data/processed\images\0916288001.jpg
708340001,data/processed\images\0708340001.jpg
653975001,data/processed\images\0653975001.jpg
704029002,data/processed\images\0704029001.jpg
856944001,data/processed\images\0856944001.jpg
597652001,data/processed\images\0597652001.jpg
609206001,data/processed\images\0609206001.jpg
769904001,data/processed\images\0769904001.jpg
739895012,data/processed\images\0739895001.jpg
717464002,data/processed\images\0717464001.jpg
669056001,data/processed\images\0669056001.jpg
794535001,data/processed\images\0794535001.jpg
694298045,data/processed\images\0694298001.jpg
835008005,data/processed\images\0835008001.jpg
867741002,data/processed\images\0867741001.jpg
758278002,data/processed\images\0758278001.jpg
753540001,data/processed\images\0753540001.jpg
730889007,data/processed\images\0730889001.jpg
552075001,data/processed\images\0552075001.jpg
623936001,data/processed\images\0623936001.jpg
745006001,data/processed\images\0745006001.jpg
664647035,data/processed\images\0664647001.jpg
551504018,data/processed\images\0551504001.jpg
732419002,data/processed\images\0732419001.jpg
782072001,data/processed\images\0782072001.jpg
762896017,data/processed\images\0762896001.jpg
652138002,data/processed\images\0652138001.jpg
871161001,data/processed\images\0871161001.jpg
650673001,data/processed\images\0650673001.jpg
813094012,data/processed\images\0813094001.jpg
546378002,data/processed\images\0546378001.jpg
617729001,data/processed\images\0617729001.jpg
710397002,data/processed\images\0710397001.jpg
850904001,data/processed\images\0850904001.jpg
501616089,data/processed\images\0501616001.jpg
673462004,data/processed\images\0673462001.jpg
868195001,data/processed\images\0868195001.jpg
652924005,data/processed\images\0652924001.jpg
899976004,data/processed\images\0899976001.jpg
854726001,data/processed\images\0854726001.jpg
674492010,data/processed\images\0674492001.jpg
671669001,data/processed\images\0671669001.jpg
802273002,data/processed\images\0802273001.jpg
565188001,data/processed\images\0565188001.jpg
757117005,data/processed\images\0757117001.jpg
624660003,data/processed\images\0624660001.jpg
869207002,data/processed\images\0869207001.jpg
685604050,data/processed\images\0685604001.jpg
935692001,data/processed\images\0935692001.jpg
757215005,data/processed\images\0757215001.jpg
789425001,data/processed\images\0789425001.jpg
554598001,data/processed\images\0554598001.jpg
609277001,data/processed\images\0609277001.jpg
760526001,data/processed\images\0760526001.jpg
654954002,data/processed\images\0654954001.jpg
607834004,data/processed\images\0607834001.jpg
667387002,data/processed\images\0667387001.jpg
673462001,data/processed\images\0673462001.jpg
831302002,data/processed\images\0831302001.jpg
880709001,data/processed\images\0880709001.jpg
746547001,data/processed\images\0746547001.jpg
784265002,data/processed\images\0784265001.jpg
749166001,data/processed\images\0749166001.jpg
631833001,data/processed\images\0631833001.jpg
581113006,data/processed\images\0581113001.jpg
769089002,data/processed\images\0769089001.jpg
492971004,data/processed\images\0492971001.jpg
684668001,data/processed\images\0684668001.jpg
820732001,data/processed\images\0820732001.jpg
474471002,data/processed\images\0474471001.jpg
796370001,data/processed\images\0796370001.jpg
563113003,data/processed\images\0563113001.jpg
811909003,data/processed\images\0811909001.jpg
840592002,data/processed\images\0840592001.jpg
607563001,data/processed\images\0607563001.jpg
796669001,data/processed\images\0796669001.jpg
718106001,data/processed\images\0718106001.jpg
909831001,data/processed\images\0909831001.jpg
815641001,data/processed\images\0815641001.jpg
669895007,data/processed\images\0669895001.jpg
724253003,data/processed\images\0724253001.jpg
564491005,data/processed\images\0564491001.jpg
760024035,data/processed\images\0760024001.jpg
875329001,data/processed\images\0875329001.jpg
668035001,data/processed\images\0668035001.jpg
690908001,data/processed\images\0690908001.jpg
819758001,data/processed\images\0819758001.jpg
712801007,data/processed\images\0712801001.jpg
606743002,data/processed\images\0606743001.jpg
380609036,data/processed\images\0380609001.jpg
717419001,data/processed\images\0717419001.jpg
739590032,data/processed\images\0739590001.jpg
724979004,data/processed\images\0724979001.jpg
746306016,data/processed\images\0746306001.jpg
629483001,data/processed\images\0629483001.jpg
806248002,data/processed\images\0806248001.jpg
624224004,data/processed\images\0624224001.jpg
782636005,data/processed\images\0782636001.jpg
738747001,data/processed\images\0738747001.jpg
906097002,data/processed\images\0906097001.jpg
607898001,data/processed\images\0607898001.jpg
685347013,data/processed\images\0685347001.jpg
647303002,data/processed\images\0647303001.jpg
903550001,data/processed\images\0903550001.jpg
865799001,data/processed\images\0865799001.jpg
600043010,data/processed\images\0600043001.jpg
824418001,data/processed\images\0824418001.jpg
670334004,data/processed\images\0670334001.jpg
694414002,data/processed\images\0694414001.jpg
566858001,data/processed\images\0566858001.jpg
831943002,data/processed\images\0831943001.jpg
933989002,data/processed\images\0933989001.jpg
623480002,data/processed\images\0623480001.jpg
501820027,data/processed\images\0501820001.jpg
537722001,data/processed\images\0537722001.jpg
817217001,data/processed\images\0817217001.jpg
883689002,data/processed\images\0883689001.jpg
909074001,data/processed\images\0909074001.jpg
711165001,data/processed\images\0711165001.jpg
809883003,data/processed\images\0809883001.jpg
617067001,data/processed\images\0617067001.jpg
879287002,data/processed\images\0879287001.jpg
920245001,data/processed\images\0920245001.jpg
798441002,data/processed\images\0798441001.jpg
599903001,data/processed\images\0599903001.jpg
695808001,data/processed\images\0695808001.jpg
830508001,data/processed\images\0830508001.jpg
745785002,data/processed\images\0745785001.jpg
521269004,data/processed\images\0521269001.jpg
641252001,data/processed\images\0641252001.jpg
677572001,data/processed\images\0677572001.jpg
633949001,data/processed\images\0633949001.jpg
715550002,data/processed\images\0715550001.jpg
679285022,data/processed\images\0679285001.jpg
681105002,data/processed\images\0681105001.jpg
871270001,data/processed\images\0871270001.jpg
403479001,data/processed\images\0403479001.jpg
662696012,data/processed\images\0662696001.jpg
618387002,data/processed\images\0618387001.jpg
868410002,data/processed\images\0868410001.jpg
701695002,data/processed\images\0701695001.jpg
758005002,data/processed\images\0758005001.jpg
563156001,data/processed\images\0563156001.jpg
665044001,data/processed\images\0665044001.jpg
575156006,data/processed\images\0575156001.jpg
787032001,data/processed\images\0787032001.jpg
523642007,data/processed\images\0523642001.jpg
791006002,data/processed\images\0791006001.jpg
790686005,data/processed\images\0790686001.jpg
807722001,data/processed\images\0807722001.jpg
849068001,data/processed\images\0849068001.jpg
751273007,data/processed\images\0751273001.jpg
810005002,data/processed\images\0810005001.jpg
649671001,data/processed\images\0649671001.jpg
737610008,data/processed\images\0737610001.jpg
880358001,data/processed\images\0880358001.jpg
689134003,data/processed\images\0689134001.jpg
801431001,data/processed\images\0801431001.jpg
604015001,data/processed\images\0604015001.jpg
670148001,data/processed\images\0670148001.jpg
250099001,data/processed\images\0250099001.jpg
855040001,data/processed\images\0855040001.jpg
734027004,data/processed\images\0734027001.jpg
786076001,data/processed\images\0786076001.jpg
625653037,data/processed\images\0625653001.jpg
697992006,data/processed\images\0697992001.jpg
571583001,data/processed\images\0571583001.jpg
734379003,data/processed\images\0734379001.jpg
838920003,data/processed\images\0838920001.jpg
701362001,data/processed\images\0701362001.jpg
293510001,data/processed\images\0293510001.jpg
758513001,data/processed\images\0758513001.jpg
792851002,data/processed\images\0792851001.jpg
661373001,data/processed\images\0661373001.jpg
694659027,data/processed\images\0694659001.jpg
657287002,data/processed\images\0657287001.jpg
698177008,data/processed\images\0698177001.jpg
769907001,data/processed\images\0769907001.jpg
687600001,data/processed\images\0687600001.jpg
743907002,data/processed\images\0743907001.jpg
754652007,data/processed\images\0754652001.jpg
941189001,data/processed\images\0941189001.jpg
663388003,data/processed\images\0663388001.jpg
687310001,data/processed\images\0687310001.jpg
607247002,data/processed\images\0607247001.jpg
781591002,data/processed\images\0781591001.jpg
590449001,data/processed\images\0590449001.jpg
730741003,data/processed\images\0730741001.jpg
559139001,data/processed\images\0559139001.jpg
924368001,data/processed\images\0924368001.jpg
641385001,data/processed\images\0641385001.jpg
907941001,data/processed\images\0907941001.jpg
619488001,data/processed\images\0619488001.jpg
788903002,data/processed\images\0788903001.jpg
757006001,data/processed\images\0757006001.jpg
670279003,data/processed\images\0670279001.jpg
625466001,data/processed\images\0625466001.jpg
692846007,data/processed\images\0692846001.jpg
894302002,data/processed\images\0894302001.jpg
521782001,data/processed\images\0521782001.jpg
629485004,data/processed\images\0629485001.jpg
949594001,data/processed\images\0949594001.jpg
521661001,data/processed\images\0521661001.jpg
673024001,data/processed\images\0673024001.jpg
666651012,data/processed\images\0666651001.jpg
705360001,data/processed\images\0705360001.jpg
811203002,data/processed\images\0811203001.jpg
853089001,data/processed\images\0853089001.jpg
698177010,data/processed\images\0698177001.jpg
717297001,data/processed\images\0717297001.jpg
699923028,data/processed\images\0699923001.jpg
778373001,data/processed\images\0778373001.jpg
552817001,data/processed\images\0552817001.jpg
570163001,data/processed\images\0570163001.jpg
770578002,data/processed\images\0770578001.jpg
738913001,data/processed\images\0738913001.jpg
630084007,data/processed\images\0630084001.jpg
617169008,data/processed\images\0617169001.jpg
755610003,data/processed\images\0755610001.jpg
678260002,data/processed\images\0678260001.jpg
801730005,data/processed\images\0801730001.jpg
711053004,data/processed\images\0711053001.jpg
