article_id,text
760068002,"Dungaree dress in stretch cotton twill with adjustable straps that join at the back. Metal fasteners on the straps, front pockets and press-studs at the sides. | Tilda dungaree dress | Jumpsuit/Playsuit | Garment Full body | Children Sizes 92-140 | Red | Solid"
742177009,"Shirt in a cotton weave with a collar, buttons down the front and a contrasting colour on the inside of the collar stand and cuffs. Long sleeves with buttoned cuffs, and a rounded hem. | TP Princeton LOGG shirt | Shirt | Garment Upper body | Children Sizes 92-140 | Greenish Khaki | Solid"
447201005,Fine-knit trainer socks with an embroidered motif and elasticated tops. | Werter 5-p shaftless SB | Socks | Socks & Tights | Children Sizes 92-140 | Turquoise | Solid
798407001,Thong briefs in lace with a low waist and lined gusset. | Orlando Mynta Thong | Underwear bottom | Underwear | Lingeries/Tights | Black | Solid
674886004,Leggings in soft organic cotton jersey with an elasticated waist. | MALAGA 3p leggings | Leggings/Tights | Garment Lower body | Children Sizes 92-140 | Dark Red | Mixed solid/pattern
796298004,"All-in-one pyjamas in soft, patterned velour. Concealed zip down the front with a chin guard and ribbing around the neckline, cuffs and hems. | Velour PJ Zip | Pyjama jumpsuit/playsuit | Nightwear | Baby Sizes 50-98 | Light Pink | All over pattern"
685604026,"Swim shorts in a patterned weave with an elasticated drawstring waist, side pockets and a back pocket with a hook and loop fastening. Mesh inner shorts. | TOM FANCY | Swimwear bottom | Swimwear | Menswear | Dark Red | All over pattern"
721703001,"5-pocket slim-fit jeans in supersoft, stretch denim with an adjustable, elasticated waist, zip fly and legs with seams and narrow hems. | SKINNY KNIT BIKER | Trousers | Garment Lower body | Children Sizes 92-140 | Blue | Denim"
582480026,"Fully lined bikini top with a tie detail at the front, underwired, thickly padded cups to maximise the bust and create a fuller cleavage, ties at the back of the neck and a metal fastener at the back. | Anders Super Push Bra | Bikini top | Swimwear | Lingeries/Tights | Black | All over pattern"
816794008,"Shirt in an airy, slub cotton weave with a grandad collar, buttons down the front and yoke with a pleat at the back. Chest pocket, long sleeves with a tab and button, buttoned cuffs, and a gently rounded hem. | Steve collarless TP | Shirt | Garment Upper body | Children Sizes 134-170 | Beige | Other structure"
787558002,"Short, fitted sports top in fast-drying functional fabric with a round neck and short sleeves. | Abigail | Top | Garment Upper body | Sport | Black | Solid"
695909006,"Tights in a soft, fine-knit cotton blend with an elasticated waist. | Fancy tights 2p | Underwear Tights | Socks & Tights | Baby Sizes 50-98 | White | All over pattern"
822238002,"Fitted top in heavily draping ribbed jersey made from a viscose blend with short sleeves. Ribbed trims around the neckline, sleeves and hem. | Kottla | Sweater | Garment Upper body | Ladieswear | Off White | Solid"
694516002,"Sports trousers in fast-drying functional fabric with a wide, drawstring waistband and cuffed hems. | Everlyn Pant | Trousers | Garment Lower body | Sport | Black | Solid"
905957007,"Ankle-length sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with a wide, elasticated waistband. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility. | Apollo seamless HW tights | Leggings/Tights | Garment Lower body | Sport | Greyish Beige | Solid"
646821004,Long-sleeved top in soft jersey with a flounce at the front that continues along the sleeves. | Olivia L/S top CC | Top | Garment Upper body | Children Sizes 92-140 | Red | Solid
751567002,"5-pocket shorts in washed, stretch denim with a regular waist, zip fly and button and raw-edge, cut-off hems. | Diego denim shorts | Shorts | Garment Lower body | Ladieswear | White | Denim"
854257001,"Polo shirt in cotton piqué with a collar, button placket, short puff sleeves with ribbed trims, and short slits in the sides. Small embroidery detail at the front. | Tindra pique top | T-shirt | Garment Upper body | Baby Sizes 50-98 | Light Pink | Solid"
756930001,"Soft slippers with elastication around the opening and soft, imitation leather soles. | Billy softie | Slippers | Shoes | Baby Sizes 50-98 | Grey | All over pattern"
710090002,"Top in printed sweatshirt fabric made from a soft cotton blend with long raglan sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside. | Wallis casual crewneck | Sweater | Garment Upper body | Children Sizes 134-170 | White | Stripe"
567534008,"Soft, non-wired, lace nursing bra with lightly padded, opening cups with space for nursing pads. Adjustable shoulder straps and a wide hook-and-eye fastening at the back. | Lauren padded bra | Bra | Underwear | Lingeries/Tights | Black | Lace"
694665009,"Fabric cap with an adjustable plastic fastener at the back. | P-CAP BASIC | Cap/peaked | Accessories | Children Accessories, Swimwear | Light Green | Solid"
480920004,"Push-up bra in lace with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow adjustable shoulder straps that cross at the back and a narrow fastening at the back with two pairs of hooks and eyes. | Lourdes Push valencia | Bra | Underwear | Lingeries/Tights | Red | Solid"
794877001,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses. | Shelly shield | Sunglasses | Accessories | Ladies Accessories | Black | Solid"
783902009,Pouch bag with a grained imitation leather top and transparent bottom to allow an easy overview of contents. Zip with a practical tab at the top. Width approx. 1.5 cm. Height 17 cm. Length 23 cm. | Classic Jessie Pouch | Other accessories | Accessories | Ladies Accessories | Gold | Solid
772907001,"Knee-length dress in a fine knit with a slight sheen. Short cap sleeves, a seam at the waist, and a flared, pleated skirt. Unlined. | Pearl dress(1) | Dress | Garment Full body | Ladieswear | Dark Blue | Solid"
793185038,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm. | Petra 2p bandana | Hair/alice band | Accessories | Ladies Accessories | Off White | All over pattern
516900006,Sports shorts in fast-drying functional fabric with an elasticated drawstring waist and reflective detail. | BB 2-pack Carter shorts | Shorts | Garment Lower body | Sport | Blue | Solid
595207002,Sleeveless dress in printed viscose jersey with frill trims around the armholes and an elasticated seam with a wide flounce at the hem. Unlined. | Lyanna maxi dress | Dress | Garment Full body | Children Sizes 92-140 | Pink | All over pattern
719015001,Long metal necklace with sparkly stones. Adjustable length approx. 52-59 cm. | Class Cody necklace | Necklace | Accessories | Ladies Accessories | Silver | Solid
661888006,All-in-one pyjamas in patterned stretch cotton jersey with press-studs down the front and ribbing at the cuffs and hems. | MILLY onesie BG | Pyjama jumpsuit/playsuit | Nightwear | Children Sizes 134-170 | Grey | All over pattern
840899001,"Set with a T-shirt and pair of shorts in soft, printed cotton. T-shirt in jersey with a press-stud on one shoulder (except in sizes 1½-4Y). Shorts in lightweight sweatshirt fabric with an elasticated, drawstring waist, side pockets and sewn-in turn-ups at the hems. | Tore 2PCS set | Trousers | Garment Lower body | Baby Sizes 50-98 | Dark Blue | Placement print"
774543014,Fitted T-shirt in ribbed jersey made from a silk and viscose blend with a round neck and short sleeves. | PQ BLAKE SILK MIX TEE | Sweater | Garment Upper body | Ladieswear | Dark Pink | Solid
867612001,"Patterned bikini. Lined, off-the-shoulder top with covered elastication and flounces at the top. Fully lined bottoms. | RUFFLE bikini | Swimwear set | Swimwear | Children Accessories, Swimwear | Off White | All over pattern"
705243001,"Shorts in soft, patterned sweatshirt fabric with an elasticated drawstring waist and side pockets. | ALEX SHORTS | Trousers | Garment Lower body | Children Sizes 92-140 | Grey | All over pattern"
765865001,"Short, pleated skirt in a patterned weave with a high waist with covered elastication. Rounded hem that is shorter at the sides. Unlined. | ED Magnolia skirt | Skirt | Garment Lower body | Ladieswear | Black | All over pattern"
521254002,Striped jersey T-shirt in a cotton blend. | Stripe Tee | T-shirt | Garment Upper body | Menswear | Dark Blue | Stripe
644763001,"Lace bra with underwired, moulded, lightly padded cups that shape the bust and provide good support. Decorative straps at the front, narrow, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes. | Eden cut padding | Bra | Underwear | Lingeries/Tights | Black | Lace"
859529001,"Calf-length skirt in a softly draping viscose weave. High, frill-trimmed waist with covered elastication and decorative buttons at the front, and side pockets. Longer at the back. Unlined. | Cecilia Midi Skirt | Skirt | Garment Lower body | Divided | Orange | Solid"
586814001,"Bustier in a patterned weave with shoulder straps, a concealed zip in one side and decorative lacing at the back. Jersey lining. | Charlotte bustier | Blouse | Garment Upper body | Ladieswear | Green | All over pattern"
522076001,Straight-cut dress in a patterned weave with short sleeves. Unlined. | Mollie dress | Dress | Garment Full body | Ladieswear | Light Blue | All over pattern
584679001,"5-pocket shorts in sturdy washed denim with a high waist, zip fly and button, and sewn-in turn-ups at the hems. | EQ Disco solid shorts | Shorts | Garment Lower body | Divided | Light Pink | Solid"
802016001,"Sun visor in braided paper straw with a sweatband in woven fabric. Sewn-on ears at the top, embroidery on the visor and a hook and loop fastening at the back. | HEIDI straw visor SPEED | Hat/brim | Accessories | Children Accessories, Swimwear | Light Pink | Solid"
694659011,"Cap in woven fabric with a motif on the front and an adjustable plastic fastener at the back. | SBC OWN | Cap/peaked | Accessories | Children Accessories, Swimwear | Black | Front print"
853222003,Boxy-style T-shirt in printed cotton jersey with narrow ribbing around the neckline. | Fantastic tee | T-shirt | Garment Upper body | Children Sizes 134-170 | Light Green | Front print
724542001,"Pyjamas with a strappy top and bottoms in soft jersey made from a cotton blend. V-neck top with a lace trim at the top and narrow adjustable shoulder straps. Bottoms with an elasticated waist and straight, wide legs with lace-trimmed hems. | Bebe strap LL PJ (J) | Pyjama set | Nightwear | Lingeries/Tights | Dark Grey | All over pattern"
860622001,"Long-sleeved dress in a soft, fine knit containing some wool with a hole pattern at the top, gathered seam at the waist and flared skirt with a lace trim at the hem. Unlined. | Klara lace dress | Dress | Garment Full body | Children Sizes 92-140 | Pink | Solid"
548479001,"Airy top with a small frilled collar and an opening with a button at the back of the neck. Short sleeves with a flounce at the ends, and a seam at the hem with a wide flounce on one side. | Star | Top | Garment Upper body | Ladieswear | Black | All over pattern"
796576001,"Long-sleeved top in soft cotton jersey with a round neckline, glittery print on the front and a rounded hem. | CNY Mia | T-shirt | Garment Upper body | Children Sizes 92-140 | Red | Front print"
583487001,"Baby Exclusive. Cardigan in soft, fine-knit organic cotton with a round neck and buttons down the front. | CASIO cardigan (1) | Cardigan | Garment Upper body | Baby Sizes 50-98 | Grey | Melange"
859419001,"Short dress in an airy weave made from a Tencel™ lyocell blend containing some linen. Stand-up collar with a V-shaped opening and wide ties at the front. Wide, 3/4-length raglan sleeves, narrow cuffs with adjustable buttoning, and a gathered seam at the hem for added width. | Velma Dress | Dress | Garment Full body | Ladieswear | Black | Solid"
